product_no,review_cnt,review_score,sale_cnt
28905,0,0,0
29160,0,0,0
19664,0,0,0
26002,2,5,24
16081,0,0,3
29064,0,0,0
28645,0,0,6
7666,0,0,0
32812,0,0,1
28426,0,0,1
33100,0,0,1
31972,0,0,0
31957,0,0,4
31216,0,0,1
29559,0,0,1
29560,0,0,0
33290,0,0,0
32580,0,0,0
32441,0,0,5
33258,0,0,0
29954,0,0,0
32913,0,0,0
32471,0,0,1
31568,0,0,0
33358,0,0,0
5523,0,0,2
32985,0,0,0
32806,0,0,0
33043,0,0,0
32791,0,0,2
13949,0,0,0
33118,0,0,0
32805,0,0,1
13732,2,5,10
32528,0,0,0
32427,0,0,0
13511,0,0,5
32582,0,0,1
30314,0,0,3
32814,0,0,0
33402,0,0,0
32089,0,0,0
31155,0,0,0
32649,0,0,1
32463,0,0,0
33423,0,0,0
33426,0,0,0
20975,0,0,0
26364,0,0,0
11298,0,0,0
10146,0,0,1
31003,0,0,0
31005,0,0,0
11301,0,0,1
31004,0,0,0
12368,0,0,2
11289,0,0,2
11249,0,0,0
12373,0,0,0
11328,0,0,0
30998,0,0,0
31008,0,0,0
31018,0,0,0
12372,0,0,0
18919,0,0,0
11454,0,0,0
31024,0,0,0
10233,0,0,0
12375,0,0,0
29803,0,0,1
29802,0,0,0
32866,0,0,1
18066,0,0,1
33259,0,0,0
14688,1,4,2
29488,0,0,0
24120,0,0,1
28890,0,0,0
29610,0,0,1
905,0,0,0
904,0,0,2
17294,0,0,1
31156,0,0,0
31157,0,0,0
32954,0,0,0
30268,0,0,0
28248,0,0,0
29775,0,0,1
20141,0,0,1
31445,0,0,1
33051,0,0,0
33135,0,0,0
32193,0,0,1
23342,0,0,0
27244,0,0,0
30665,0,0,2
31890,0,0,2
31749,0,0,1
31753,0,0,0
30464,0,0,3
33148,0,0,0
24123,0,0,4
29844,0,0,1
28067,0,0,1
29088,0,0,0
5807,0,0,0
27980,0,0,1
21187,0,0,0
29877,0,0,0
26730,0,0,5
27086,0,0,5
21,1,5,14
3566,1,5,1
31834,0,0,0
26855,0,0,0
33450,0,0,0
27713,0,0,0
22880,0,0,0
33159,0,0,0
33111,0,0,5
30775,0,0,1
26565,0,0,1
31970,0,0,0
31971,0,0,0
28144,0,0,4
10358,0,0,2
16160,0,0,9
15486,0,0,6
31580,0,0,1
30711,0,0,0
30496,0,0,0
20928,1,5,1
32236,0,0,0
32626,0,0,0
32627,0,0,0
30619,0,0,0
13788,0,0,0
14279,0,0,0
33550,0,0,0
14301,0,0,2
20146,0,0,2
26703,0,0,0
28480,0,0,2
15577,4,4.5,35
29099,1,5,2
26000,0,0,1
29613,0,0,0
25377,0,0,0
29280,0,0,1
14617,0,0,0
17959,4,5,31
2143,0,0,2
25854,0,0,0
19694,0,0,1
26711,0,0,0
29222,0,0,0
26645,0,0,1
28681,1,5,2
9007,0,0,0
27816,2,5,2
21126,0,0,1
31752,0,0,7
29126,1,5,12
29128,0,0,7
29878,0,0,3
32956,0,0,0
16739,1,5,5
14686,0,0,0
4159,0,0,0
32440,0,0,4
32539,0,0,1
32547,0,0,1
20948,0,0,3
33101,0,0,1
31504,0,0,1
33315,0,0,0
19350,1,5,1
33329,0,0,0
32818,0,0,1
32817,0,0,1
32462,0,0,1
20170,0,0,0
20163,0,0,0
20452,0,0,1
20071,0,0,0
30555,0,0,0
3789,0,0,0
4947,0,0,5
30420,0,0,0
23159,0,0,1
1594,0,0,0
13324,0,0,2
33538,0,0,0
33539,0,0,0
28273,0,0,0
31801,0,0,0
13693,0,0,0
13701,0,0,0
13590,0,0,0
28314,0,0,0
13697,0,0,0
8540,0,0,2
26787,0,0,0
15332,0,0,1
15464,0,0,0
32263,0,0,2
33595,0,0,0
24715,0,0,0
31684,0,0,0
29244,0,0,1
22394,2,4.5,16
22064,6,4.66667,52
30374,0,0,0
22745,0,0,0
18838,0,0,0
26743,0,0,0
26448,0,0,1
9314,0,0,0
9603,0,0,0
3273,0,0,0
28348,0,0,0
28358,0,0,2
26680,0,0,0
26634,0,0,0
29401,0,0,1
31835,0,0,0
18342,0,0,1
13837,0,0,1
13504,0,0,0
10893,0,0,0
22249,4,4.5,24
29950,1,5,5
29822,0,0,6
17814,8,4.75,82
29936,0,0,9
8064,1,3,10
28688,0,0,1
28302,0,0,7
6908,0,0,2
27768,0,0,2
32770,0,0,2
20125,0,0,1
27811,0,0,0
31735,0,0,1
33424,0,0,0
28316,2,5,12
29593,0,0,0
31836,0,0,0
1197,0,0,0
32270,0,0,1
16315,0,0,1
33141,0,0,0
29603,0,0,2
16865,0,0,0
18842,0,0,0
21985,0,0,3
13580,0,0,0
11363,0,0,0
11364,0,0,0
11365,0,0,0
29482,0,0,3
6713,0,0,0
23117,1,5,3
12279,0,0,0
31672,0,0,0
33263,0,0,0
26391,0,0,0
29070,0,0,0
16142,0,0,2
25239,0,0,1
20576,0,0,4
3034,0,0,1
22472,0,0,3
29540,0,0,2
27817,0,0,0
27712,0,0,0
22418,0,0,3
27242,3,5,14
7321,3,4.66667,14
18922,0,0,0
31736,0,0,3
30960,0,0,0
32917,0,0,3
19450,0,0,0
919,0,0,0
14157,0,0,1
13228,0,0,2
22775,0,0,0
26715,0,0,0
22501,0,0,3
28293,0,0,0
28294,0,0,0
28295,0,0,0
28296,0,0,0
23495,0,0,0
1191,5,4.4,7
30415,0,0,1
30414,0,0,0
5000,0,0,2
20984,0,0,7
14757,0,0,1
24221,0,0,2
24552,0,0,0
25398,0,0,0
12712,0,0,3
32799,0,0,0
33050,0,0,1
30092,0,0,16
31967,0,0,3
29724,0,0,2
30691,1,5,5
33499,0,0,0
33363,0,0,1
4516,0,0,4
29611,0,0,0
28802,0,0,2
33379,0,0,0
32407,0,0,1
32243,0,0,0
31396,0,0,0
31398,1,5,3
31686,0,0,0
31292,0,0,0
31287,0,0,0
31286,0,0,0
33262,0,0,0
33261,0,0,0
33547,0,0,0
22408,0,0,11
26538,0,0,0
22084,0,0,1
10237,0,0,0
18689,0,0,0
20258,0,0,2
28649,0,0,0
28659,0,0,0
28665,0,0,0
28648,1,5,1
28652,0,0,0
28660,0,0,0
28666,0,0,0
28647,0,0,0
28842,0,0,0
28654,0,0,0
28663,0,0,0
28669,0,0,0
28642,0,0,0
28657,0,0,0
28662,0,0,0
28667,0,0,0
28646,0,0,1
28478,0,0,1
32610,0,0,0
27095,0,0,0
32351,0,0,0
1916,0,0,0
12355,0,0,0
33497,0,0,2
25067,0,0,0
12957,0,0,0
29695,0,0,0
29520,0,0,2
29350,0,0,0
32916,0,0,1
31415,0,0,1
18873,0,0,2
11317,0,0,0
4260,0,0,1
32619,0,0,0
14277,0,0,0
14912,0,0,2
14911,1,5,4
14913,0,0,5
30097,1,5,1
28743,0,0,0
15307,0,0,0
17430,0,0,0
16953,1,5,4
13236,0,0,3
8046,0,0,1
18304,0,0,0
28289,0,0,1
20814,0,0,0
10672,1,5,9
27392,0,0,2
16009,1,5,3
30988,0,0,1
29146,0,0,0
31685,0,0,5
33052,0,0,0
7268,0,0,7
31525,0,0,0
19615,3,5,11
26612,0,0,5
32112,1,5,5
29489,0,0,1
33429,0,0,0
5038,4,5,31
28926,0,0,4
30688,0,0,2
31163,0,0,0
31162,1,5,2
19516,0,0,1
20154,11,5,51
9687,0,0,0
16159,0,0,1
29089,0,0,0
23747,0,0,3
29773,0,0,0
25007,0,0,0
29361,0,0,0
29360,0,0,1
29376,0,0,0
29375,0,0,0
20455,1,5,4
20429,0,0,0
20465,0,0,0
20471,0,0,0
20430,0,0,0
20476,0,0,1
30354,0,0,1
29487,0,0,2
28767,0,0,5
20555,1,5,3
2315,1,5,8
32829,0,0,0
15852,6,4.16667,57
26575,0,0,1
13411,0,0,0
29079,0,0,0
26809,0,0,0
12174,1,5,3
29354,0,0,0
20962,0,0,0
22536,6,5,40
32827,0,0,0
30349,0,0,14
33307,0,0,0
26672,0,0,1
8954,0,0,9
19486,0,0,7
22396,0,0,2
26636,0,0,3
3519,0,0,1
29012,0,0,0
32633,0,0,0
27004,0,0,0
3692,1,5,2
8039,2,5,24
10240,0,0,5
18589,0,0,4
29346,0,0,0
30026,0,0,0
26705,0,0,0
1743,8,4.875,49
27474,0,0,3
29746,0,0,0
28463,0,0,0
32795,0,0,0
33501,0,0,0
9295,0,0,3
22539,0,0,0
18341,0,0,0
16321,1,1,8
28755,0,0,0
27896,0,0,0
15956,0,0,0
27378,0,0,1
27801,0,0,0
12208,0,0,2
1319,0,0,0
14758,0,0,1
23707,0,0,1
29983,0,0,0
19454,0,0,0
29327,0,0,0
27232,0,0,9
27458,0,0,0
20228,0,0,4
31713,0,0,4
13946,0,0,3
25853,0,0,0
20265,5,4.8,21
27612,0,0,0
13220,0,0,0
27477,0,0,0
8100,0,0,0
27362,0,0,0
17019,0,0,0
27667,0,0,0
31772,0,0,0
28543,0,0,1
21883,0,0,1
18776,0,0,0
31963,0,0,0
18179,0,0,0
25772,0,0,0
30402,0,0,2
8027,0,0,1
27688,0,0,0
30398,0,0,3
31375,0,0,0
31391,0,0,0
31382,0,0,0
30856,0,0,0
31105,0,0,0
31377,0,0,0
31767,0,0,0
31056,0,0,0
31094,0,0,0
31062,0,0,0
31039,0,0,0
31082,0,0,0
31763,0,0,0
31762,0,0,0
30821,0,0,0
31068,0,0,0
30845,0,0,0
31372,0,0,0
31766,0,0,0
31060,0,0,0
31353,0,0,0
31092,0,0,0
31081,0,0,0
33300,0,0,0
32472,0,0,0
32383,0,0,1
31412,0,0,0
28845,0,0,0
30140,0,0,0
31837,0,0,0
26018,0,0,0
30317,0,0,0
33451,0,0,0
27668,0,0,0
27623,0,0,0
18881,0,0,3
17576,1,5,2
12807,2,5,4
16536,1,5,5
31838,0,0,0
20460,2,5,8
26848,0,0,2
29718,0,0,2
16193,0,0,0
23958,0,0,1
4471,0,0,2
33280,0,0,1
23523,0,0,11
7506,1,3,8
28103,0,0,0
28101,0,0,0
28102,0,0,0
27020,1,5,1
30803,0,0,0
30487,0,0,0
30485,0,0,0
30759,0,0,1
30712,0,0,0
31622,0,0,1
30720,0,0,0
31621,0,0,0
30610,0,0,0
30486,0,0,0
30484,0,0,0
31001,0,0,0
29985,0,0,0
30467,0,0,0
7507,2,5,4
19327,0,0,0
31413,0,0,0
28435,0,0,0
28441,0,0,0
23930,0,0,5
22750,0,0,0
10060,0,0,0
31765,0,0,1
30646,0,0,0
30769,0,0,0
30698,0,0,0
31636,0,0,0
31466,0,0,0
30703,0,0,0
30614,0,0,0
30708,0,0,0
30781,0,0,0
30770,0,0,0
31505,0,0,0
30636,0,0,0
30783,0,0,0
31511,0,0,0
30806,0,0,0
30776,0,0,0
31470,0,0,2
31458,0,0,0
30572,0,0,0
30637,0,0,0
30644,0,0,0
30754,0,0,0
31495,0,0,0
31510,0,0,0
30793,0,0,0
30697,0,0,0
30702,0,0,0
31464,0,0,0
30696,0,0,0
31502,0,0,0
30752,0,0,0
31496,0,0,0
31509,0,0,0
30764,0,0,0
30571,0,0,0
30695,0,0,0
31499,0,0,0
31500,0,0,0
30574,0,0,0
31462,0,0,0
30816,0,0,0
31472,0,0,0
30701,0,0,0
30792,0,0,0
30692,0,0,2
31501,0,0,0
30643,0,0,0
30789,0,0,0
31484,0,0,0
30577,0,0,0
30699,0,0,0
30810,0,0,0
31485,0,0,0
30566,0,0,0
31471,0,0,0
30799,0,0,0
31638,0,0,0
31637,0,0,3
30782,0,0,0
30704,0,0,0
31764,0,0,0
30652,0,0,1
30651,0,0,1
31633,0,0,0
30582,0,0,1
31620,0,0,0
30499,0,0,0
30498,0,0,0
31507,0,0,0
31467,0,0,0
30645,0,0,0
31506,0,0,0
31635,0,0,0
31468,0,0,0
30700,0,0,0
31475,0,0,0
30694,0,0,0
31512,0,0,0
30705,0,0,0
31480,0,0,0
30797,0,0,0
31492,0,0,0
30817,0,0,0
30576,0,0,0
12364,0,0,0
31481,0,0,0
27009,0,0,2
28605,0,0,0
31515,0,0,2
26832,0,0,0
18045,1,5,6
31006,0,0,0
17505,0,0,7
31059,0,0,0
10156,0,0,0
26758,0,0,1
3574,0,0,1
18967,0,0,1
18969,0,0,2
8333,2,3,9
28230,0,0,1
15438,2,5,5
24481,0,0,0
31564,0,0,2
27619,0,0,0
27239,0,0,2
12484,1,5,4
15641,12,5,80
18269,0,0,1
26626,0,0,6
31274,0,0,2
26736,0,0,0
6049,0,0,0
26806,0,0,0
27452,0,0,0
29558,0,0,0
23943,0,0,0
31864,0,0,5
31863,0,0,5
31981,0,0,2
31748,0,0,1
31839,0,0,0
28557,0,0,0
29109,1,5,2
32108,0,0,0
19351,0,0,0
26619,0,0,3
29990,0,0,0
12082,0,0,5
28887,1,5,1
28853,0,0,2
28878,0,0,0
28874,0,0,0
29078,0,0,0
26600,0,0,4
14298,0,0,1
33025,0,0,1
21868,1,5,3
6222,0,0,0
20411,2,5,8
19055,0,0,4
22427,1,4,6
20792,0,0,2
6933,0,0,0
18597,0,0,0
22363,0,0,0
21870,0,0,1
26685,0,0,0
23243,0,0,1
20014,0,0,5
24226,0,0,0
26224,0,0,0
4145,0,0,0
22154,1,5,3
22746,0,0,0
25717,0,0,0
21465,0,0,1
21474,2,5,25
21972,0,0,0
3786,0,0,0
19280,0,0,4
19796,0,0,14
19879,0,0,7
22969,0,0,0
25968,0,0,3
21470,0,0,3
4395,0,0,1
28346,0,0,0
26567,0,0,1
26590,0,0,0
27233,1,5,10
26973,0,0,2
33060,0,0,1
31246,0,0,0
31245,0,0,0
31249,0,0,0
31250,0,0,0
31247,0,0,0
31248,0,0,0
31251,0,0,0
31243,0,0,0
31244,0,0,0
24368,0,0,0
24367,0,0,0
13002,0,0,4
3027,0,0,0
33123,0,0,0
27640,0,0,1
27637,0,0,0
27631,0,0,6
27636,0,0,0
27638,0,0,0
27639,0,0,0
27641,0,0,0
30609,0,0,0
30744,0,0,0
30761,0,0,0
31320,0,0,0
30756,0,0,0
30751,0,0,0
31315,0,0,0
30749,0,0,0
30760,0,0,1
30748,0,0,0
30634,0,0,0
30757,0,0,0
31312,0,0,0
31317,0,0,0
30608,0,0,0
31319,0,0,1
31321,0,0,0
30611,0,0,0
30630,0,0,0
30774,0,0,0
30778,0,0,0
30777,0,0,0
30747,0,0,0
31318,0,0,0
30758,0,0,0
31316,0,0,0
31314,0,0,0
30755,0,0,0
31313,0,0,0
30740,0,0,0
30743,0,0,0
30742,0,0,0
30741,0,0,0
30765,0,0,0
30768,0,0,0
30767,0,0,0
6695,0,0,0
18792,1,5,4
27224,0,0,6
9396,0,0,6
9397,1,5,1
9577,0,0,1
33293,0,0,0
19447,0,0,3
17365,0,0,0
25851,0,0,0
25849,0,0,0
25848,0,0,2
10055,0,0,2
19443,0,0,1
25933,0,0,0
25576,0,0,0
11147,0,0,0
29887,0,0,0
9788,0,0,5
32396,0,0,1
6810,0,0,0
29680,0,0,2
6878,0,0,0
33266,0,0,0
24220,0,0,0
30360,0,0,0
27049,0,0,3
27035,1,5,18
26825,0,0,0
29675,0,0,1
27041,0,0,0
27046,0,0,1
18656,0,0,0
17020,0,0,6
19573,0,0,0
26748,0,0,0
30361,0,0,0
26520,0,0,2
27038,0,0,0
27996,0,0,5
27039,0,0,0
27036,0,0,6
27037,0,0,0
27040,0,0,0
8031,0,0,0
31212,0,0,4
7784,0,0,1
24113,0,0,0
9017,0,0,0
15045,0,0,1
19572,0,0,1
30961,0,0,0
27681,1,5,1
31909,0,0,4
31910,0,0,0
31913,0,0,1
29991,0,0,2
26807,0,0,1
26759,0,0,0
26725,0,0,0
26724,0,0,0
26720,0,0,6
26721,0,0,0
26719,0,0,0
26722,0,0,1
26718,0,0,3
26726,0,0,0
26727,0,0,0
26723,0,0,1
26802,0,0,1
27999,0,0,3
26699,0,0,0
26693,0,0,1
26762,0,0,0
30362,0,0,0
26856,0,0,1
26771,0,0,0
26770,0,0,0
26769,0,0,0
26768,0,0,0
26767,0,0,0
26766,0,0,1
26765,0,0,0
26764,0,0,0
26763,0,0,1
26761,0,0,2
26760,0,0,0
26698,0,0,0
31903,0,0,8
29742,0,0,11
20899,0,0,0
32499,0,0,0
26028,0,0,0
30095,0,0,0
28820,0,0,4
26615,1,5,4
27387,0,0,0
27395,0,0,1
30549,0,0,0
13463,0,0,3
26426,0,0,1
31563,0,0,0
10280,5,5,39
17436,4,4.5,11
33080,0,0,0
11268,0,0,0
32220,0,0,0
29162,0,0,0
33570,0,0,0
33246,0,0,0
10703,1,5,10
30298,0,0,0
26551,0,0,0
26552,0,0,0
26553,0,0,0
26554,0,0,0
25573,0,0,0
25202,0,0,0
5219,0,0,0
5224,0,0,0
10111,1,5,2
33460,0,0,0
31840,0,0,0
9729,0,0,0
31160,0,0,0
23640,0,0,0
31841,0,0,1
32268,0,0,0
30167,0,0,0
29938,0,0,2
22395,0,0,2
28650,0,0,0
31427,0,0,0
30058,0,0,4
11299,0,0,0
8537,0,0,0
29551,1,5,1
29552,0,0,2
2191,0,0,0
31046,0,0,0
28801,0,0,0
32614,0,0,0
18847,0,0,1
28380,0,0,1
30242,0,0,0
11571,0,0,3
30159,0,0,0
22838,0,0,0
8728,1,5,11
32269,0,0,1
11296,0,0,2
10158,0,0,0
5218,0,0,0
5348,0,0,0
30156,0,0,0
33377,0,0,1
27028,0,0,0
11919,1,5,4
32059,0,0,2
20619,0,0,0
20617,0,0,1
20618,0,0,0
20581,0,0,2
26621,0,0,0
27538,0,0,0
29118,0,0,0
33430,0,0,0
33431,0,0,0
14292,0,0,1
32623,0,0,3
12116,1,5,5
29391,0,0,0
31169,1,5,2
11792,0,0,0
21661,0,0,2
22735,0,0,0
26837,0,0,0
26862,0,0,0
26742,0,0,1
11925,0,0,1
22434,0,0,0
26788,0,0,0
22737,0,0,0
23496,0,0,0
29447,0,0,0
27622,0,0,0
29395,2,5,3
21941,0,0,3
25952,0,0,2
31673,1,5,2
27812,0,0,2
28385,0,0,1
29096,0,0,0
8546,0,0,1
23936,0,0,7
27021,0,0,0
31522,2,5,3
27396,1,4,2
33436,0,0,0
33439,0,0,0
1379,1,5,3
23961,0,0,0
29443,0,0,0
26627,0,0,4
30218,0,0,0
30216,0,0,0
26777,0,0,1
5592,0,0,2
26597,0,0,0
21504,1,5,24
9601,0,0,2
18400,0,0,2
19582,0,0,2
1224,0,0,1
11691,2,5,3
16035,0,0,0
30750,0,0,0
30746,0,0,0
30753,0,0,0
27025,0,0,0
23348,0,0,0
23345,0,0,0
22670,0,0,0
22683,0,0,0
22627,0,0,0
22691,0,0,0
23351,0,0,0
22682,0,0,0
22685,0,0,0
22632,0,0,1
22684,0,0,1
22679,0,0,0
23349,0,0,0
23346,0,0,0
22696,0,0,0
22687,0,0,0
22686,0,0,0
22694,0,0,0
23358,0,0,0
22622,0,0,0
23354,0,0,0
22621,0,0,0
22620,0,0,0
22633,0,0,0
22629,0,0,0
22628,0,0,1
22681,0,0,0
22624,0,0,0
22690,0,0,0
22677,0,0,0
22722,0,0,0
22631,0,0,0
22676,0,0,0
22718,0,0,0
22719,0,0,0
22712,0,0,0
22699,0,0,0
22700,0,0,0
22698,0,0,0
23360,0,0,1
22701,0,0,0
25766,0,0,2
22678,0,0,0
23355,0,0,0
22715,0,0,0
22695,0,0,0
22674,0,0,0
22626,0,0,0
22692,0,0,0
22693,0,0,0
22707,0,0,0
22671,0,0,0
22717,0,0,0
22630,0,0,1
22710,0,0,0
22675,0,0,0
22709,0,0,1
22680,0,0,0
22705,0,0,0
22702,0,0,0
22703,0,0,0
23359,0,0,0
22708,0,0,0
23357,0,0,0
22704,0,0,0
22673,0,0,0
22721,0,0,0
22672,0,0,0
22625,0,0,0
22619,0,0,0
22716,0,0,0
24222,0,0,1
22713,0,0,0
23356,0,0,0
23352,0,0,0
22697,0,0,0
22623,0,0,0
22615,0,0,0
22689,0,0,0
22714,0,0,0
22688,0,0,0
16143,0,0,1
7499,0,0,0
32322,0,0,0
26879,0,0,0
31050,0,0,0
27094,0,0,0
26574,1,5,2
15572,0,0,0
10008,0,0,0
9695,0,0,0
28313,0,0,0
19897,0,0,0
29982,0,0,5
31842,0,0,1
32953,0,0,0
32807,0,0,0
32811,0,0,0
33054,0,0,1
32797,0,0,0
32810,0,0,0
13013,0,0,0
32702,0,0,0
32700,0,0,0
33095,0,0,0
32867,0,0,0
33210,0,0,0
32394,0,0,0
32712,0,0,0
32397,0,0,0
32399,1,5,1
32572,1,5,5
32790,0,0,0
32630,0,0,7
32804,0,0,0
32389,0,0,1
32398,0,0,1
31597,0,0,13
31821,1,5,16
32014,0,0,0
32436,1,5,1
32111,0,0,0
10914,0,0,2
11550,0,0,0
11551,0,0,1
31891,0,0,8
32443,0,0,0
11552,0,0,1
31795,0,0,4
31996,0,0,0
31185,0,0,0
31300,0,0,0
32264,0,0,0
32417,0,0,3
30056,0,0,2
28955,0,0,4
33078,0,0,0
31882,0,0,1
29123,0,0,0
26813,0,0,2
32713,0,0,4
31609,0,0,0
31608,0,0,1
31513,0,0,5
31796,0,0,0
31867,0,0,1
15192,0,0,3
32470,0,0,2
32240,0,0,1
31114,0,0,0
31110,0,0,0
31112,0,0,0
27711,0,0,0
9948,0,0,0
10730,0,0,1
26793,0,0,0
10782,0,0,7
28621,0,0,7
30463,0,0,2
33023,0,0,2
31366,0,0,0
31394,0,0,0
31079,0,0,0
31350,0,0,0
31066,0,0,0
31388,0,0,0
31361,0,0,0
31392,0,0,0
31390,0,0,0
31387,0,0,0
31383,0,0,0
15509,4,5,26
27748,0,0,0
3792,0,0,0
32346,0,0,4
26638,0,0,0
10531,0,0,0
30589,0,0,0
30145,0,0,0
30343,0,0,0
29472,0,0,1
30957,0,0,0
29329,0,0,0
30144,0,0,0
27018,1,5,15
29328,0,0,9
28193,0,0,3
10816,0,0,1
28760,1,3,2
28727,0,0,2
8562,0,0,1
30736,1,5,3
28354,0,0,1
28342,0,0,0
27854,1,5,2
29083,0,0,0
18077,0,0,7
31420,0,0,0
28272,0,0,1
32386,0,0,1
25975,0,0,3
32261,0,0,4
10149,0,0,0
10144,0,0,0
10143,0,0,1
10150,0,0,2
21943,2,4.5,19
28249,0,0,1
11129,0,0,0
19979,0,0,0
18931,0,0,0
26823,0,0,0
26773,1,5,2
33452,0,0,0
33015,0,0,1
14949,1,5,5
15878,0,0,0
16248,0,0,2
13076,1,4,15
23289,1,5,2
13791,0,0,9
13922,1,4,4
13797,0,0,0
16250,0,0,2
13698,0,0,7
23286,0,0,3
23080,0,0,1
23085,0,0,0
16247,0,0,2
23081,0,0,1
23083,0,0,0
13694,1,5,3
13684,4,5,66
16249,0,0,6
13079,1,5,7
13787,0,0,9
13689,7,4.85714,21
13801,0,0,8
13703,1,5,9
24643,0,0,4
13794,0,0,7
13685,0,0,10
13686,0,0,3
23087,0,0,0
23282,0,0,0
23283,0,0,1
23278,0,0,0
23280,0,0,0
23094,0,0,2
13789,0,0,4
23281,0,0,0
23277,0,0,1
13862,0,0,1
23287,0,0,2
13933,0,0,3
13911,1,5,9
13863,0,0,3
32033,0,0,0
23292,0,0,2
23291,0,0,1
32032,0,0,0
27448,0,0,1
1589,0,0,0
29171,0,0,0
18944,0,0,0
18934,0,0,0
18317,1,5,4
18318,1,5,1
27456,0,0,2
30368,0,0,0
31843,0,0,3
27967,0,0,8
31598,0,0,1
32475,0,0,0
14287,0,0,0
24695,0,0,0
9100,0,0,3
22865,0,0,0
33335,0,0,0
27755,0,0,0
28325,0,0,0
30041,0,0,1
33453,0,0,0
10036,0,0,0
10041,0,0,0
10039,0,0,0
10037,0,0,0
29708,0,0,0
10034,0,0,1
29709,0,0,0
29340,0,0,1
25126,1,5,2
18669,0,0,0
28112,0,0,0
32002,0,0,0
33454,0,0,0
29208,0,0,2
31944,0,0,0
29461,0,0,0
29028,0,0,0
6945,0,0,0
1044,0,0,0
21174,0,0,0
20139,0,0,1
30553,0,0,1
24516,0,0,0
33116,0,0,0
23368,0,0,0
29941,0,0,0
19697,0,0,0
33088,0,0,0
30417,0,0,0
31844,0,0,0
24843,0,0,1
22272,1,3,25
22534,0,0,7
23964,0,0,1
23550,0,0,4
9868,0,0,0
28752,0,0,0
24628,0,0,0
26381,0,0,3
28735,0,0,0
28736,0,0,0
25325,0,0,5
9869,1,5,4
21939,0,0,6
25962,0,0,0
21472,4,5,48
26079,0,0,0
20758,1,5,7
21884,0,0,2
20926,0,0,3
26205,0,0,2
28753,0,0,0
26524,0,0,0
26883,0,0,0
5792,0,0,0
23075,0,0,1
21947,0,0,0
29946,0,0,0
15035,0,0,1
25688,1,5,3
25689,0,0,6
15386,1,5,6
31526,0,0,0
31193,0,0,1
24839,2,5,5
15593,1,5,3
20322,0,0,1
24052,0,0,0
6969,0,0,1
23152,0,0,1
23118,0,0,0
24574,0,0,0
13515,0,0,0
12956,1,5,13
23185,0,0,1
15384,1,5,2
29681,1,5,11
25651,0,0,0
23323,0,0,0
25648,0,0,0
21128,0,0,0
15381,0,0,0
22014,0,0,3
21949,0,0,0
20236,0,0,0
10246,0,0,0
33031,0,0,0
21211,0,0,0
27406,0,0,1
25650,0,0,0
10796,1,5,4
10797,0,0,3
29682,0,0,0
10798,0,0,3
31199,0,0,0
23157,2,5,5
20090,0,0,2
24838,0,0,1
17312,1,5,3
23120,0,0,0
20512,0,0,0
25485,0,0,2
23106,0,0,0
25783,0,0,0
25460,0,0,9
29136,0,0,9
23852,0,0,2
33039,0,0,2
26887,0,0,0
9795,1,4,6
15410,0,0,0
29332,0,0,0
6729,0,0,0
2956,0,0,0
27000,0,0,0
2780,6,4.83333,17
31722,0,0,3
26495,0,0,1
32591,0,0,2
1193,0,0,3
4217,0,0,0
1177,0,0,0
4215,0,0,0
1170,1,5,2
3575,1,5,6
1195,0,0,1
4216,0,0,1
1194,0,0,8
1176,0,0,0
27010,0,0,0
24180,0,0,3
26390,0,0,0
3511,0,0,2
33525,0,0,0
32651,0,0,2
6709,0,0,0
21649,1,4,2
15946,0,0,0
26821,0,0,0
26791,0,0,1
29678,0,0,4
29172,0,0,0
29174,0,0,0
14263,0,0,3
6082,0,0,0
26605,0,0,5
32248,0,0,1
1590,0,0,0
5217,0,0,0
5222,1,5,1
20848,0,0,0
31709,0,0,12
18504,0,0,3
15523,0,0,0
31575,0,0,0
25186,2,5,7
26857,0,0,0
32952,0,0,0
28043,0,0,0
27687,0,0,0
19444,0,0,0
31291,0,0,3
16810,10,4.8,42
23161,1,5,2
22096,1,5,9
22859,0,0,1
17648,0,0,0
17665,0,0,0
17859,0,0,0
30212,0,0,0
17610,0,0,0
18296,0,0,6
19774,0,0,0
17623,0,0,0
17770,0,0,0
19020,0,0,0
17758,1,5,1
17685,0,0,0
27717,0,0,1
17754,0,0,0
17618,0,0,0
17638,0,0,0
19885,0,0,0
17686,0,0,0
17835,0,0,0
17750,0,0,2
29403,0,0,0
28171,0,0,0
17667,0,0,0
17734,0,0,0
17751,0,0,1
17798,0,0,0
19129,0,0,0
17832,0,0,0
17624,0,0,1
17800,0,0,0
27719,0,0,0
25477,0,0,2
17554,0,0,1
17735,0,0,0
20069,2,5,15
19535,0,0,0
19585,0,0,0
19533,0,0,1
19622,0,0,0
23470,0,0,0
17752,0,0,0
17687,0,0,0
17668,0,0,0
17809,0,0,1
17794,0,0,0
17801,0,0,1
17614,0,0,0
17671,0,0,1
17633,0,0,0
19810,0,0,0
16691,0,0,0
16694,0,0,0
17785,0,0,0
17672,0,0,0
17860,0,0,0
26534,0,0,2
17779,0,0,0
30364,0,0,0
17673,0,0,2
28242,0,0,0
19404,0,0,0
22112,0,0,0
17688,0,0,0
17625,0,0,0
17675,0,0,0
17861,0,0,0
19534,0,0,2
18575,0,0,0
30436,0,0,0
29169,0,0,0
21390,0,0,0
17611,0,0,0
17729,0,0,0
